SourceOccurrenceKey,SourceID,SourceBook,Grade,Semester,SourceRow,Word,MatchKey,British,American,Definition,SourceFile
shaanxi_start3|g3-upper|r110|nine,shaanxi_start3,3年级上,3,上,110,nine,nine,,,"n. 九,九个 num. 九;九个 adj. 九的,九个的",陕西版三年级起点三年级上.xlsx
shaanxi_start3|g3-upper|r111|color,shaanxi_start3,3年级上,3,上,111,color,color,,,n. 颜色;肤色;颜料;脸色 vt. 粉饰;给...涂颜色;歪曲 vi. 变色;获得颜色,陕西版三年级起点三年级上.xlsx
shaanxi_start3|g3-upper|r112|blue,shaanxi_start3,3年级上,3,上,112,blue,blue,,,"adj. 蓝色的;沮丧的,忧郁的;下流的 n. 蓝色;[复数](美国海、陆、空三军穿的)蓝色制服;蓝颜料;[the blue(s)][用作单数或复数]布鲁斯(歌曲)(一种伤感的美国黑人民歌 vi. 变成蓝色,呈蓝色 vt. 把...染成蓝色;使成蓝色;给...用上蓝剂;用上蓝剂于",陕西版三年级起点三年级上.xlsx
shaanxi_start3|g3-upper|r113|green,shaanxi_start3,3年级上,3,上,113,green,green,,,n. 绿色;青春 adj. 绿色的;青春的 vt. 使...变绿色 vi. 变绿色,陕西版三年级起点三年级上.xlsx
shaanxi_start3|g3-upper|r114|red,shaanxi_start3,3年级上,3,上,114,red,red,,,"n. 红色,红颜料;赤字 adj. 红色的;红肿的,充血的",陕西版三年级起点三年级上.xlsx
shaanxi_start3|g3-upper|r115|orange,shaanxi_start3,3年级上,3,上,115,orange,orange,,,adj. 橙色的;橘色的 n. 橙;橙色;桔子,陕西版三年级起点三年级上.xlsx
shaanxi_start3|g3-upper|r116|black,shaanxi_start3,3年级上,3,上,116,black,black,,,n. 黑色;黑人;黑颜料 adj. 黑色的;黑人的;邪恶的 vt. 使变黑;把鞋油等涂在...上;把(眼眶)打成青肿 vi. 变黑,陕西版三年级起点三年级上.xlsx
shaanxi_start3|g3-upper|r117|white,shaanxi_start3,3年级上,3,上,117,white,white,,,n. 白色;洁白;白种人 adj. 白色的;白种的;纯洁的,陕西版三年级起点三年级上.xlsx
shaanxi_start3|g3-upper|r118|brown,shaanxi_start3,3年级上,3,上,118,brown,brown,,,"n. 褐色,棕色 adj. 棕色的,褐色的;太阳晒黑的 vt. 使变成褐色 vi. 变成褐色",陕西版三年级起点三年级上.xlsx
shaanxi_start3|g3-upper|r119|eight,shaanxi_start3,3年级上,3,上,119,eight,eight,,,num. 八;八个;第八 n. 八字形 adj. 八的,陕西版三年级起点三年级上.xlsx
shaanxi_start3|g3-upper|r120|seven,shaanxi_start3,3年级上,3,上,120,seven,seven,,,"num. 七个,七 n. 七个,七 adj. 七的;七个的",陕西版三年级起点三年级上.xlsx
shaanxi_start3|g3-lower|r001|body,shaanxi_start3,3年级下,3,下,1,body,body,,,n. 身体;主体;大量;团体;主要部分 vt. 赋以形体,陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r002|head,shaanxi_start3,3年级下,3,下,2,head,head,,,n. 头;头痛;上端;最前的部分;理解力 adj. 头的;主要的;在顶端的 vt. 前进;用头顶;作为...的首领;站在...的前头;给...加标题 vi. 出发;成头状物;船驶往,陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r003|eye,shaanxi_start3,3年级下,3,下,3,eye,eye,,,"n. 眼睛;视力;眼光;见解,观点 vt. 注视,看",陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r004|nose,shaanxi_start3,3年级下,3,下,4,nose,nose,,,n. 鼻子;嗅觉;突出的部分;探问 vt. 嗅;用鼻子触 vi. 小心探索着前进;探问,陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r005|mouth,shaanxi_start3,3年级下,3,下,5,mouth,mouth,,,"n. 口,嘴;河口 vt. 做作地说,装腔作势地说;喃喃地说出 vi. 装腔作势说话",陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r006|face,shaanxi_start3,3年级下,3,下,6,face,face,,,n. 脸;表面;面子;面容;外观;威信 vi. 向;朝 vt. 面对;面向;承认;抹盖,陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r007|ear,shaanxi_start3,3年级下,3,下,7,ear,ear,,,n. 耳朵;穗;听觉;倾听 vi. (美俚)听见;抽穗,陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r008|the,shaanxi_start3,3年级下,3,下,8,the,the,,,"art. 这;那 adv. 更加(用于比较级,最高级前)",陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r009|has,shaanxi_start3,3年级下,3,下,9,has,has,,,"v. 有,吃,得到,从事,允许,雇用,享有(have的第三人称单数);(亲属关系中)接受;拿;买到",陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r010|arm,shaanxi_start3,3年级下,3,下,10,arm,arm,,,n. 手臂;武器;袖子;装备;部门 vt. 武装;备战 vi. 武装起来,陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r011|hand,shaanxi_start3,3年级下,3,下,11,hand,hand,,,"n. 手,手艺;帮助;指针;插手 vt. 传递,交给;支持;搀扶",陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r012|does,shaanxi_start3,3年级下,3,下,12,does,does,,,v. 做;工作;有用(do的第三人称单数形式),陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r013|leg,shaanxi_start3,3年级下,3,下,13,leg,leg,,,n. 腿;支柱,陕西版三年级起点三年级下.xlsx
shaanxi_start3|g3-lower|r014|feet,shaanxi_start3,3年级下,3,下,14,feet,feet,,,n. 脚(foot的复数形式);尺;韵脚,陕西版三年级起点三年级下.xlsx
